"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000024742",1079.3041324751,0.625605640154558,0.160652777160342,2.48893055225964e-05,0.000167945282252595,"Up","Fen1"
"ENSMUSG00000029153",35.3226392737942,0.625194989958181,0.299392231757591,0.00902761028279963,0.0299512759867068,"Up","Ociad2"
"ENSMUSG00000036299",414.229620249653,0.625120622352386,0.103167686453273,3.53828357842554e-10,5.6201156059837e-09,"Up","BC031181"
"ENSMUSG00000078521",514.774058076394,0.624641662777467,0.123929510111691,1.19321068393848e-07,1.26544213757805e-06,"Up","Aunip"
"ENSMUSG00000033885",288.020762898708,0.623540725357175,0.146579266116644,5.36038156849912e-06,4.1899510157606e-05,"Up","Pxk"
"ENSMUSG00000042644",976.53185683828,0.621758803154609,0.237084568907472,0.00218940462006102,0.00886664111100356,"Up","Itpr3"
"ENSMUSG00000048787",514.195668386435,0.621736037371952,0.113243767422481,1.04255279863008e-08,1.32628975983523e-07,"Up","Dcun1d3"
"ENSMUSG00000037364",3498.97906190555,0.621645495147462,0.0912013708001621,2.45206646300891e-12,5.34616031592973e-11,"Up","Srrt"
"ENSMUSG00000034300",758.313285287151,0.621289885139465,0.153540082585901,1.33225389306114e-05,9.51761906652871e-05,"Up","Fam53c"
"ENSMUSG00000046836",526.731889196856,0.621255642553707,0.107030469628467,1.68349812040869e-09,2.42160027869784e-08,"Up","Brox"
"ENSMUSG00000051234",1119.6214809645,0.620902057461904,0.130677805094962,5.22206698522832e-07,4.93604579759158e-06,"Up","Rnf7"
"ENSMUSG00000108122",29.7227766044771,0.620835417431273,0.384045796699363,0.0259232312736941,0.0722915245616947,"Up",NA
"ENSMUSG00000034120",6671.40607277613,0.620783768595853,0.173323197925863,8.70851873691676e-05,0.000514515019452306,"Up","Srsf2"
"ENSMUSG00000029249",6855.08947489865,0.620540597921957,0.106937774857546,1.70323242851073e-09,2.44618047332409e-08,"Up","Rest"
"ENSMUSG00000050708",22066.6480388138,0.620441068590728,0.130315234933817,4.98428443892317e-07,4.73711995697931e-06,"Up","Ftl1"
"ENSMUSG00000051403",276.579613095177,0.620224345248262,0.186305626011066,0.000221883010890633,0.00119091959377393,"Up","Ppp1r37"
"ENSMUSG00000049396",1369.91382846032,0.619902192102503,0.236956603327588,0.00224386035872511,0.00906731448761816,"Up","Gemin4"
"ENSMUSG00000037060",51.757675973443,0.619885206187506,0.282274290509276,0.00703174464014707,0.0241470250254084,"Up","Cavin3"
"ENSMUSG00000021194",95.8911488951609,0.619772948938415,0.228304298079968,0.00167695172944656,0.0070614792457852,"Up","Chga"
"ENSMUSG00000096199",128.892071018903,0.619606458514442,0.212966570678294,0.000918481356883467,0.00416962571131923,"Up","Ptrhd1"
"ENSMUSG00000036093",1514.68514555658,0.619556896169326,0.113570180658154,1.27676083538679e-08,1.60436829396383e-07,"Up","Arl5a"
"ENSMUSG00000112255",18.2753107824306,0.619377569135262,0.432217914250181,0.0368587995148657,0.0963253945482256,"Up",NA
"ENSMUSG00000111497",113.034568229874,0.619224655361004,0.316450574767521,0.0125591897892876,0.0396701606408101,"Up",NA
"ENSMUSG00000040189",184.580178767625,0.619032953758664,0.233374369342525,0.00202223431275222,0.00829134006439346,"Up","Odad1"
"ENSMUSG00000030421",3162.49018421001,0.618922372478783,0.160518724578655,2.96870489445906e-05,0.000196917227548513,"Up","Uri1"
"ENSMUSG00000022016",1590.83188865164,0.618775330741729,0.121962553522728,1.01855659934291e-07,1.09444518285846e-06,"Up","Akap11"
"ENSMUSG00000019214",808.050472449108,0.618730212391806,0.161368870852183,3.24175619394703e-05,0.000213193323516085,"Up","Chtf18"
"ENSMUSG00000079426",1096.22977963734,0.618588682908953,0.147213893974579,6.84260242427037e-06,5.2407040329271e-05,"Up","Arpc4"
"ENSMUSG00000029027",107.253374472713,0.618486383275174,0.215465768387088,0.00104264185128834,0.00465704404280555,"Up","Dffb"
"ENSMUSG00000022394",1246.30435199322,0.618417423171904,0.153462927205943,1.44180237507304e-05,0.000102343243583057,"Up","L3mbtl2"
"ENSMUSG00000112806",60.5279798140983,0.618353111027339,0.217689964896483,0.00114571464979397,0.00505233016103293,"Up",NA
"ENSMUSG00000038059",150.554910424474,0.618114213799267,0.221951241064163,0.00136192258364817,0.00587405894437242,"Up","Smim3"
"ENSMUSG00000107364",33.5363830808047,0.617119738412438,0.319072883050465,0.0133201405174623,0.0416656279010581,"Up",NA
"ENSMUSG00000060601",1004.41778252733,0.617032109217078,0.126560438204425,2.8396096053682e-07,2.81554855865843e-06,"Up","Nr1h2"
"ENSMUSG00000037997",220.668893461194,0.616862643271657,0.172684828459899,9.1328641028903e-05,0.000536727527369054,"Up","Parp11"
"ENSMUSG00000022814",1811.31538774194,0.61678558598348,0.150214203694179,1.04502676496032e-05,7.6307865383477e-05,"Up","Umps"
"ENSMUSG00000030967",1301.64136255358,0.616436212779041,0.11218197430668,1.02890004180337e-08,1.31072507392435e-07,"Up","Zranb1"
"ENSMUSG00000037579",35.3256661877561,0.616323695685434,0.371880469657587,0.0242393571442357,0.0684134023693353,"Up","Kcnh3"
"ENSMUSG00000001785",1366.4231830159,0.616303550117829,0.123880502794093,1.71118465708482e-07,1.76220884125263e-06,"Up","Pwp1"
"ENSMUSG00000022248",466.670271373387,0.615553708509516,0.133867941856353,1.11578784092822e-06,9.90212614158793e-06,"Up","Rad1"
"ENSMUSG00000022876",21.2022441840581,0.614847719535052,0.42335648291035,0.03611027306245,0.0946814978577032,"Up","Samsn1"
"ENSMUSG00000026723",153.348506903714,0.614587532369355,0.20789143918859,0.000802583171545606,0.00369550707230189,"Up","Trdmt1"
"ENSMUSG00000044792",557.844708747542,0.613967670759803,0.0858138198785064,2.24465247544153e-13,5.66948516406374e-12,"Up","Isca1"
"ENSMUSG00000022185",3819.9243772357,0.613764223450251,0.095321875418394,3.21070695001471e-11,6.01232517520311e-10,"Up","Acin1"
"ENSMUSG00000045330",125.834288688553,0.613707660063792,0.360546704787109,0.022303404366286,0.0640377174956216,"Up","Magec2"
"ENSMUSG00000040822",497.420472540555,0.613684893584815,0.154688119461651,1.90155386356604e-05,0.000131938437073498,"Up","1700123O20Rik"
"ENSMUSG00000042462",1292.64877839888,0.613571958052587,0.181801796483062,0.000191876613726241,0.00104441886721685,"Up","Dctpp1"
"ENSMUSG00000010080",84.084407072825,0.613357934110784,0.322162800314613,0.0144403151210407,0.0446508260956429,"Up","Epn3"
"ENSMUSG00000031503",6126.17446687666,0.613143533538773,0.252659192049601,0.00391440263216844,0.0145676500533987,"Up","Col4a2"
"ENSMUSG00000027784",309.460119551843,0.613136727715082,0.235786085699332,0.00239925840819512,0.00960153440612919,"Up","Ppm1l"
"ENSMUSG00000039989",59.8299238838607,0.612978988158634,0.240795772781328,0.00280958440121183,0.0109682156811384,"Up","Cbx4"
"ENSMUSG00000003575",191.025002575756,0.612678571488597,0.185812411580866,0.000254155973879071,0.00134977166288554,"Up","Crtc1"
"ENSMUSG00000079259",10776.664797331,0.612307974679748,0.22120714134087,0.00146034876056802,0.006246121557192,"Up","Trim71"
"ENSMUSG00000085606",19.9798888208786,0.611616717496832,0.396969418766352,0.0309447354368357,0.0836279816672933,"Up",NA
"ENSMUSG00000074846",110.82101722837,0.611349104759856,0.25967477774331,0.00478978306726145,0.0173708714272737,"Up",NA
"ENSMUSG00000032557",586.672938965866,0.611013771134722,0.096915654233671,7.7533353809368e-11,1.35918615751909e-09,"Up","Uba5"
"ENSMUSG00000092039",26.0499534017966,0.610969156004197,0.412776437211183,0.0347417736313481,0.0917612960112551,"Up","Gm5501"
"ENSMUSG00000097289",30.282525075155,0.610207276819317,0.3650508260237,0.0240159565856246,0.0679452300635124,"Up",NA
"ENSMUSG00000055188",28.2642528783053,0.609828196605953,0.338823589084796,0.0183749882733758,0.0545296469619696,"Up","Rbm3os"
"ENSMUSG00000023064",23.5297060533905,0.609602178026635,0.351144233933457,0.0210613291737892,0.0610721290230756,"Up","Sncg"
"ENSMUSG00000028068",1346.11895762441,0.609475336579048,0.161278682471336,4.15946896481424e-05,0.00026714810745992,"Up","Iqgap3"
"ENSMUSG00000029145",630.204992344085,0.609074013969044,0.153956615848557,2.01809858325427e-05,0.000139050752818362,"Up","Eif2b4"
"ENSMUSG00000054676",107.888994184651,0.608907258034398,0.192034677768313,0.000399699539141599,0.00201396571929759,"Up","1600014C10Rik"
"ENSMUSG00000040351",620.246890099251,0.608755584543805,0.0808970095849099,1.42956686113394e-14,4.20426063200715e-13,"Up","Ankib1"
"ENSMUSG00000024462",722.235036432064,0.608751977751082,0.243560474908254,0.0032452717129276,0.0124259451076379,"Up","Gabbr1"
"ENSMUSG00000049848",27.9806549582689,0.608422310327843,0.375681045908912,0.0268181531961224,0.0743673475240539,"Up","Ceacam19"
"ENSMUSG00000028292",638.316149456479,0.607953050949101,0.139867894078049,3.68751249594247e-06,2.9676663972714e-05,"Up","Rars2"
"ENSMUSG00000102275",23.5897902661007,0.607292618142804,0.353664512825133,0.0220728507030831,0.0634888074612315,"Up",NA
"ENSMUSG00000114327",25.4870497100379,0.607104909160061,0.384631274016516,0.0291969948694861,0.079680234488454,"Up",NA
"ENSMUSG00000053560",850.995274875836,0.606969112234102,0.227654541822288,0.0020172253604774,0.00827569688197038,"Up","Ier2"
"ENSMUSG00000074634",122.901678465706,0.606495142282911,0.352988781892129,0.0220824025538959,0.0635017907535458,"Up","Tmem267"
"ENSMUSG00000004460",1504.35586080717,0.606137607943483,0.145186604475115,7.98047349460747e-06,5.99140420752434e-05,"Up","Dnajb11"
"ENSMUSG00000102930",33.5066018454052,0.605951062202105,0.345640255424896,0.0205580409680326,0.059881960945956,"Up",NA
"ENSMUSG00000033987",52.96113857238,0.605759280956628,0.326114869704006,0.0164141266648212,0.0496199013293532,"Up","Dnah17"
"ENSMUSG00000020534",961.576928470002,0.605458485097587,0.154718694354824,2.43628259282688e-05,0.000164713371884125,"Up","Shmt1"
"ENSMUSG00000056427",58.5646685550753,0.605207664095724,0.318838613720342,0.0150173828194034,0.0461638676339191,"Up","Slit3"
"ENSMUSG00000027229",38.3209848299599,0.60512699190849,0.350671522612931,0.0218383146910141,0.0629827351628427,"Up","Terb2"
